lddmm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Unknown,Left-Cerebral-White-Matter,Left-Cerebral-Cortex,Left-Lateral-Ventricle,Left-Inf-Lat-Vent,Left-Cerebellum-White-Matter,Left-Cerebellum-Cortex,Left-Thalamus-Proper*,Left-Caudate,Left-Putamen,Left-Pallidum,3rd-Ventricle,4th-Ventricle,Brain-Stem,Left-Hippocampus,Left-Amygdala,CSF,Left-Accumbens-area,Left-VentralDC,Left-vessel,Left-choroid-plexus,Right-Cerebral-White-Matter,Right-Cerebral-Cortex,Right-Lateral-Ventricle,Right-Inf-Lat-Vent,Right-Cerebellum-White-Matter,Right-Cerebellum-Cortex,Right-Thalamus-Proper*,Right-Caudate,Right-Putamen,Right-Pallidum,Right-Hippocampus,Right-Amygdala,Right-Accumbens-area,Right-VentralDC,Right-vessel,Right-choroid-plexus,5th-Ventricle,WM-hypointensities,non-WM-hypointensities,Optic-Chiasm,CC_Posterior,CC_Mid_Posterior,CC_Central,CC_Mid_Anterior,CC_Anterior
p_65,0.9718656926830396,0.730528390112641,0.5851895262338516,0.778726121593958,0.18502943494508464,0.6259116337168974,0.7520338851240972,0.7745567678529524,0.7122311641216108,0.654418845355642,0.7128927397744804,0.699882304041262,0.6604694383907287,0.8522075793534051,0.5401003532614129,0.4691203982758986,0.6300230917781843,0.20720058628067167,0.7312704879417362,0.0,0.27372627099174557,0.7207953847359132,0.5568938564988426,0.8004425925537343,0.05797101396765386,0.5864038484736483,0.7165471923050025,0.8341432283737578,0.7659421150883367,0.5010609894578267,0.6240650396356666,0.6049657801965894,0.4924947739074772,0.26598465303078866,0.7346359905967255,0.0,0.2810890339875715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p_66,0.9633248408683199,0.7281183409355722,0.5225021745210429,0.8468705204463806,0.13636363495492113,0.639357080660435,0.706109652908566,0.8416770251770387,0.670643481824288,0.6061272579684782,0.6851168497640081,0.7055417671400257,0.7418281449562965,0.8351224179224623,0.6328796209741485,0.5114822533625202,0.6347793821476477,0.25352112438008334,0.7955841759010265,0.0,0.3826714766906906,0.7330684228509591,0.5252131394508683,0.857290424768657,0.38003220305932206,0.5746904104924646,0.7146290609413072,0.861258967333222,0.7198971233108521,0.5912017162095836,0.6792062821843607,0.694521997983516,0.5067336213039635,0.2743294998135671,0.7773858320360513,0.06557375974200659,0.40023966207166173,0.0,0.003976143101628796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p_67,0.9680071774742405,0.7524823775701697,0.5963517271521694,0.8308120823940777,0.15151515008034896,0.5812053639245054,0.6790691756584432,0.8319458892653767,0.7529032249968782,0.7372273672413898,0.8131745425880638,0.732125203518533,0.5712523122121071,0.6748729205803347,0.6722029561304956,0.5863666433126702,0.6500746607761341,0.5064748165001812,0.8022408957164939,0.45360820065894836,0.2862944133371126,0.7571607934722754,0.5992558957866515,0.8669434741592227,0.1497942374502532,0.6240736892056109,0.7163340864897344,0.8649806662843659,0.8189810181628562,0.7161736935838785,0.8074738948388461,0.7169451894389599,0.6481590851581825,0.6132556401073879,0.8442609931383863,0.07843135717032212,0.29416342183530414,0.0,0.0,0.0,0.26858512545359414,0.0,0.0,0.0,0.0,0.0,0.0
p_68,0.9713533097496013,0.7528935702534325,0.5780096386230384,0.8283458226483198,0.14581280644519404,0.7049137740133657,0.7871640917217751,0.8566634970881587,0.7947260181508092,0.7648056873516962,0.8212054004813437,0.7076023362255541,0.6501930485194516,0.8673626782595328,0.717729932813047,0.6441981437588823,0.6277904299417292,0.5497630288328355,0.8278305956544247,0.0,0.3498451985306099,0.7595482766660764,0.563853270563807,0.8648477905536196,0.35448916134296315,0.7550598494197356,0.7962568196844849,0.8713126219584032,0.8323892026742318,0.7563705227648325,0.8061427985517695,0.7429251756177991,0.6874148984878139,0.6395348790731477,0.836459245542104,0.17021272974197238,0.5312499970354353,0.0,0.00199999998,0.0,0.521212105417815,0.0,0.0,0.0,0.0,0.0,0.0
p_69,0.969606939945663,0.7557024725793462,0.5639926726042509,0.7976345353059524,0.1736049586040305,0.6838628351072941,0.7688898481351976,0.848966227582025,0.7929627012062453,0.7021949230401997,0.814783702614902,0.7849239253633336,0.6695786210956356,0.8773434066806037,0.6484325682217205,0.5512252029142936,0.6412948353399176,0.5312499951171875,0.8176698338457675,0.2898550304557927,0.2941720601834222,0.7615901015698084,0.5518926572806775,0.8516273844828129,0.23751023556502673,0.7025882039887494,0.7589915162535107,0.8740635028695067,0.8280647637778659,0.7228707300277815,0.7852184549097214,0.6621013893478114,0.598002218428408,0.6047297246222152,0.8375248771145967,0.0,0.4371894929936871,0.0,0.004379562011828014,0.0,0.36363635261708027,0.0,0.0,0.0,0.0,0.0,0.0
p_70,0.977338134622392,0.7594618601415768,0.620135410523439,0.8383325913548931,0.11583710302409862,0.7052778590780078,0.7433616287992507,0.7608769955755276,0.6709889678043459,0.7172160130731249,0.7061932275702837,0.5979274580418267,0.5289367411543178,0.8622367803989648,0.6573060901933707,0.6743066681771565,0.48282097430912757,0.5889570506981822,0.8313341486484421,0.1428571224489825,0.40363400127427645,0.764770086258495,0.6202939740234207,0.7645773428610826,0.010879419665644428,0.7450121486696191,0.756166952187436,0.8268569371044315,0.6850504568351907,0.72958658177903,0.7631165555087708,0.6038234511463101,0.6958294704433189,0.6432964290080171,0.8054212563957983,0.044444434567903424,0.3865939174856281,0.0,0.001156069357479368,0.0,0.43205573407471315,0.0,0.0,0.0,0.0,0.0,0.0
p_71,0.9746770300470444,0.7535283029726775,0.6027299100269132,0.8242482710949316,0.0,0.4914660188625489,0.595743762678039,0.663369396924986,0.6968079532215511,0.6986044569196664,0.4811291799921308,0.5818010345035312,0.5544275224071418,0.7020129925857178,0.41520056249683257,0.4928383499186251,0.37441077315013205,0.5887778586565884,0.7006535941606504,0.0,0.263598323602528,0.7460030882429162,0.5974373309469873,0.7596252561860721,0.007246376745956733,0.6110801506947909,0.6664129226233263,0.7771428567959183,0.7010943904456288,0.5817925189966179,0.6471471463374034,0.15211115107171494,0.5364781120598079,0.584634599721208,0.6260997062858507,0.0,0.20731707136483388,0.0,0.0018770530179396854,0.0,0.10382513377526957,0.0,0.0,0.0,0.0,0.0,0.0
p_72,0.9630084469721989,0.6861847820737279,0.5045419342140453,0.7840465088461378,0.2087994018732334,0.585083924453178,0.643916313979691,0.746125345328954,0.5394327889088648,0.6978193140843364,0.7363749321207618,0.5712223277882043,0.5765278513344297,0.8294723887356602,0.6534501823760315,0.49687592830444527,0.47121535055646224,0.5422426993683357,0.790371774140325,0.1333333155555579,0.3546864451966067,0.6731630242205624,0.4698932286298039,0.791536291153748,0.29169479884068333,0.5876018867888584,0.6580732699675423,0.7781074489890286,0.5626397013702611,0.6325209743247935,0.7524047011891616,0.7210108631473836,0.5849695315166564,0.46624912688761916,0.7668933091858531,0.0,0.42894813820993805,0.0,0.001196410765311245,0.0,0.34903046124569365,0.0,0.0,0.0,0.0,0.0,0.0
p_73,0.9670920172311156,0.7458273588727747,0.5653783340656438,0.7203199545886052,0.2957074698274446,0.6970370668383853,0.7713961988769849,0.7874972863102359,0.7479411753706747,0.7671072437952926,0.7938461523195267,0.7386731361704161,0.6504217416812986,0.8813536099326357,0.589356346108094,0.5736019725049302,0.6297957118595131,0.6018916543259532,0.8046731209052788,0.4166666232638934,0.11057225886932824,0.7371407477913846,0.5465622704566689,0.7233025177531858,0.19607842989382784,0.6849309288864429,0.786655102111419,0.8456134613921399,0.7291990383822587,0.7472103358107137,0.8186630056485729,0.6855303281213738,0.6284142255287597,0.5691188312924913,0.8306551291053522,0.11764703575548317,0.25021570103351426,0.0,0.0044593087574213075,0.0,0.3350253722074779,0.0,0.0,0.0,0.0,0.0,0.0
p_74,0.9665531884304103,0.7268551337828967,0.5310557765024689,0.9024311550544815,0.46180860201137575,0.7637488769428713,0.8161044144405523,0.8493320133292108,0.8194283499233022,0.7761781268209085,0.7738983848449353,0.6889437078068094,0.762308098178387,0.8801093737502437,0.7160809364045997,0.6406548413624698,0.6617155563991253,0.6326344518447179,0.8190383673443047,0.1034482580261624,0.35867091325138406,0.7293465475715039,0.5407753630922771,0.877615701680614,0.5385296698913654,0.7334812621465775,0.8220208414461581,0.8774177177516534,0.7305003672456767,0.7307804728336934,0.7563954810868968,0.7246842210183213,0.6820956239010793,0.6724436683497083,0.8058580540688528,0.40909081611572357,0.3969121891382689,0.0,0.0016891891856224892,0.0,0.6423982731820499,0.0,0.0,0.0,0.0,0.0,0.0
p_75,0.9724574557851171,0.7537765092110338,0.5884690262299235,0.7941697150984481,0.12190476074376419,0.6891262998888903,0.7642398742600964,0.8472880458940032,0.7760628205035706,0.7152205313884418,0.8297646791821822,0.7457998511840764,0.6482152078421748,0.8906044302864333,0.6763438839891891,0.6308860743521871,0.7018867898042007,0.5679228696939276,0.8096444476197743,0.08333331597222583,0.22288556992153663,0.747924315501763,0.5726181155802541,0.8163314898740316,0.34802783953574756,0.6876010998286151,0.7815830799036665,0.8870993888087881,0.7923583652274594,0.6637358842653772,0.7856838500518026,0.7264652088073977,0.6027149307630885,0.6165289205245544,0.8206635860389219,0.0,0.32302405220769714,0.0,0.008915304473769621,0.0,0.5021459119711178,0.0,0.0,0.0,0.0,0.0,0.0
p_76,0.9654924641707041,0.7321952512526706,0.5626295207200209,0.8048941397439608,0.0716685322321553,0.5726843442476054,0.6564160090349931,0.7763431898754428,0.6874221658041374,0.6221025133675298,0.6155511444785294,0.6721361267938738,0.6399394840142726,0.8348649927625351,0.6546886033565271,0.37428123268614416,0.6018867896137415,0.09720972009712224,0.7902406521856602,0.0,0.3366336605888312,0.7331279942128185,0.5403218311149305,0.8406186367280603,0.11695906335038377,0.5512752145796893,0.6849097840827829,0.8545683901876805,0.6525269656374658,0.5103852728595054,0.6296162189905572,0.6570707536619583,0.4540389963111043,0.1323193906287499,0.8043603924317777,0.0,0.41656365626351266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p_77,0.9705595517463864,0.7457250833124751,0.5911282007876622,0.7492470860617736,0.018145161107407652,0.5800723221941034,0.5778572940243609,0.7810952887352139,0.6547214221099642,0.6133594730336371,0.578632615841874,0.6862457137237117,0.5750303016362902,0.7698365997118489,0.6084924029913397,0.43264698478628877,0.5939463129985934,0.13932868816131294,0.7018110698904761,0.0,0.10512483436104028,0.7544533962966498,0.5769196151592867,0.7493707294143325,0.15100965626857193,0.5436216198303061,0.5385241249742906,0.8452496490643537,0.6753058003205695,0.5901893162149418,0.7046886999159282,0.6708229420459361,0.566092549146934,0.24534803414646428,0.7809654691797239,0.0,0.1433891979200261,0.0,0.006696428496691646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p_78,0.9705904931024438,0.7509821966916281,0.5856927479645935,0.8002963272302379,0.06546990427170112,0.7467412749059188,0.6884636220706281,0.7865905360469272,0.6541076477987144,0.6577018849820692,0.6997446174758398,0.7103479407575781,0.5453501706505448,0.8016753523672866,0.6325221457768841,0.47144288459057393,0.6072124726744031,0.30391404218024526,0.776920378133181,0.04819276527798008,0.2849413860690587,0.7454272614827305,0.5730672015710012,0.8180327864382335,0.014418125495178935,0.5823238135938307,0.6220676965947356,0.8361157640597795,0.6705790288594431,0.6342585715939895,0.6872611454024504,0.4865176082079286,0.46135646596735713,0.4223107541679233,0.7508259426614277,0.0,0.37347767000353405,0.0,0.008474576151489038,0.0,0.10476189977324286,0.0,0.0,0.0,0.0,0.0,0.0
p_79,0.9703093955305994,0.7506660830679674,0.5876018431322629,0.8480472592020033,0.16594827407383325,0.6505940187114719,0.7061075708240824,0.8276439085075614,0.7625950561280953,0.7286168515670772,0.7858383996832355,0.7334558789822799,0.6099754684928441,0.865725056745761,0.6968604150436356,0.593865029217509,0.6957001064184117,0.47067137476557336,0.7988399676607435,0.13333331851852015,0.28416148847700706,0.7556571788898576,0.5858851338945782,0.8429447182537054,0.3886986268090871,0.6151086849371071,0.7022885689564015,0.8744056587762927,0.7902064320808853,0.7489288768218262,0.7780273621032727,0.7366837187915701,0.5842490829115177,0.6249999953497024,0.8360376505279806,0.1428571088435455,0.4390243874260309,0.0,0.006622516483195183,0.0,0.4213074958521188,0.0,0.0,0.0,0.0,0.0,0.0
p_80,0.9681678768154897,0.7282375945619594,0.5818074627757338,0.8856007588407065,0.4465863417944872,0.7392748280926084,0.7707402877069398,0.830758343654465,0.7970713574504739,0.7320272566166719,0.7981517490317321,0.7776407695123684,0.7422855910996263,0.8575085658584717,0.7200501769600145,0.6009656330560476,0.688729871696199,0.5269016648710421,0.7909768203735753,0.5142856653061271,0.39240506080756293,0.708634947952207,0.5570479561567332,0.8705923833319491,0.25023518108903875,0.7083428050219724,0.7898553385993892,0.8737852424272434,0.7879686498750597,0.7132327727860536,0.791183292827881,0.7077180266483533,0.6039647563789323,0.6299745924642287,0.8280484136960604,0.1199999760000048,0.4279021320775527,0.0,0.006487488385136754,0.0,0.5597825934841687,0.0,0.0,0.0,0.0,0.0,0.0
p_81,0.9600644431027051,0.7159745790111288,0.5242334543339972,0.8438096772791603,0.32692307450500685,0.6121973211172013,0.6324749421254838,0.8711372233935161,0.7208723471365742,0.6398842449230707,0.7083087788090576,0.6917098423195924,0.6651549491933612,0.8578993548655501,0.7373388993126349,0.5092118717778611,0.6474386541220892,0.09759759686488291,0.7672297290817317,0.0,0.4633982507495081,0.6957958865781397,0.4935873314441269,0.841598624597737,0.3039513654714942,0.6693232239113162,0.714701819151254,0.8822600451060069,0.6838360550317306,0.6415761550546635,0.6325108294735151,0.7521865882947217,0.4918314692780923,0.26842420450315035,0.7720976246931913,0.0,0.42471395686629765,0.0,0.003656307096377449,0.0,0.0069204149854527695,0.0,0.0,0.0,0.0,0.0,0.0
p_82,0.9704215729345433,0.7102593833466889,0.5817864640411878,0.8810618646622624,0.6091953987977275,0.720500854838845,0.7788041652016455,0.86247933836778,0.6926928965838601,0.719085311592713,0.7544853617693925,0.7644896783588078,0.743976424434085,0.8578520439880187,0.7590638780365779,0.6192742396809213,0.7153099927654576,0.5437352203015349,0.8147619041152684,0.35616433477200893,0.4462557287506076,0.7389086351790813,0.5840775307446966,0.8742966777600844,0.6053215044050915,0.7267440413731778,0.7774420447148932,0.8953876804223245,0.7028056800287447,0.720912546843239,0.7359550544570341,0.7777268973553193,0.6675805330875474,0.5881326301210067,0.8209029263925063,0.2162161577794168,0.40816326360615046,0.0,0.002000333385563705,0.0,0.5658914619013283,0.0,0.0,0.0,0.0,0.0,0.0
p_83,0.9642823682152042,0.728408290454746,0.5554178902297893,0.789943342496479,0.044117646595402876,0.5390499452755914,0.5594989561234816,0.7867260213986669,0.6717108021524687,0.7075923386562993,0.7162281463601834,0.6004016049186707,0.6461671705366671,0.612008302458866,0.5084572009139342,0.46951219392908483,0.5891472844180037,0.4262295043148497,0.793648038186699,0.06557375974200659,0.26590693004836724,0.7299068442376444,0.5558475360141136,0.8109869258832074,0.06054687440872193,0.5609898052004224,0.6432266395754218,0.8631441146833606,0.706276659855498,0.707813181398679,0.7793535607200635,0.5226833527903899,0.48746403516756265,0.6575963669115921,0.8038166570324445,0.0,0.39746031493675993,0.0,0.0,0.0,0.5223880467067651,0.0,0.0,0.0,0.0,0.0,0.0
p_84,0.9677800198466472,0.7094365776948782,0.5466748553625144,0.7776201339969032,0.10309278253896174,0.7027873186566784,0.7342003584703362,0.7339012266839564,0.5722328847444237,0.5864028340220584,0.5484570466247589,0.6779956397472956,0.5588409208786489,0.8433455606619749,0.5568117575307973,0.2237595414509553,0.5109211751618178,0.20625888900242612,0.6538619382304343,0.0,0.14799999852,0.7232589177805874,0.5534073221501922,0.8069905208489393,0.3614775701749501,0.605285289072764,0.7030324681087242,0.7991497299879978,0.64383716901708,0.5861923505440155,0.6027397249550974,0.6851171518612809,0.44951009708156353,0.195061727190977,0.7387460453088279,0.0,0.3635195866183713,0.0,0.009419152128427753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p_85,0.9658700551680467,0.7231405248612279,0.5655575536783629,0.7855829346617681,0.08049535520644628,0.47744636962682274,0.5730917145756951,0.8107246537196308,0.5966094765149005,0.677157844001623,0.6835168232539668,0.5700712569729512,0.325186518329852,0.5728518980218238,0.5654468993777875,0.40458015164228966,0.41855368729527503,0.4641418173719435,0.7244413155688534,0.027777773919753623,0.35019973135685933,0.7031905152665402,0.5457497383400528,0.7910982496930211,0.2832861169738944,0.6359616800749797,0.6621844164231246,0.8246429376418936,0.6292960847001506,0.6711588179337469,0.658716459032298,0.6600639946213135,0.5013172741789288,0.4983119480195007,0.7178376638451736,0.0,0.41105990593981606,0.0,0.0015041363712606256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p_86,0.976648012255624,0.7634694477624178,0.6318799608469862,0.860749283840485,0.15119617080195052,0.6984734428069991,0.7824439064615808,0.87553016972486,0.8652377422206976,0.7790788439768593,0.8114311412884088,0.7385697509239165,0.5505831284226115,0.874291083446711,0.652753281743334,0.6608930969935234,0.7045826485082543,0.526555382954815,0.8043255329501953,0.4399999706666686,0.352611937009217,0.753446238665404,0.6137324392608753,0.8682880974157803,0.2904290405080112,0.6699041370942852,0.7801053316187271,0.8974820138840591,0.812756972093836,0.760909975426299,0.7952961655154701,0.7298568900903187,0.6780821901221081,0.607166119823022,0.837884112068231,0.34374994628907085,0.4148606785457543,0.0,0.0,0.0,0.5169082000746812,0.0,0.0,0.0,0.0,0.0,0.0
p_87,0.9724872408186087,0.7530527261720633,0.6015982100443433,0.7714991079608428,0.29149797334819455,0.6636280001957789,0.7683337687347305,0.8281165380547403,0.747747746757091,0.7280541992219318,0.7973778291669094,0.646999996765,0.6641772450481024,0.8909101508384525,0.6961345114438079,0.6433857524436037,0.6640668486681512,0.5664233535297566,0.8035468312641643,0.10666665244444634,0.3080745303344779,0.7592261364607117,0.5897989614586266,0.8106546043405863,0.29228242781377317,0.6482050417389409,0.7628990019985209,0.8735566146529806,0.7624095129751687,0.739928379036162,0.7998495094058512,0.7151569500312493,0.6740378467488033,0.6050999269117855,0.815710518396481,0.10909088925620194,0.440751441902085,0.0,0.0020682523053955296,0.0,0.0709219833006389,0.0,0.0,0.0,0.0,0.0,0.0
p_88,0.9690057566037871,0.7178454993681892,0.5425664799136087,0.788520511029034,0.21136767130224093,0.6633595548551527,0.7398563889076437,0.7970007110738325,0.6209185019632089,0.6733689241673931,0.7316686469844063,0.710169488516231,0.6959660282463567,0.8247446343190397,0.685719877962494,0.527086382315553,0.6336439400017463,0.24283559394543294,0.739687054857596,0.02898550304557927,0.2791411021538259,0.7314453807448978,0.5444390488774938,0.7763966665917247,0.1601362848369993,0.6780894675457194,0.7673029964660574,0.8452834678148622,0.5987078241221491,0.640636898137323,0.6580889296914118,0.6734413616465794,0.49492900508127996,0.34507462480552464,0.7610825163862839,0.0,0.3447782521832743,0.0,0.0,0.0,0.012987012565356736,0.0,0.0,0.0,0.0,0.0,0.0
p_89,0.968013846158113,0.7331677429936915,0.571921060196412,0.7507790138309831,0.012578616220349935,0.5357020733414619,0.6014905421617446,0.7631287387751337,0.6116394058429829,0.6855166444569679,0.6677489165444644,0.6146660410337877,0.5340014303650646,0.6803509498947222,0.5579364267716701,0.6521739112258251,0.459002533985619,0.5277777731963735,0.758672198540521,0.0,0.16453900475831199,0.7425607190971841,0.5791011232317029,0.7812730560189999,0.1286031027871053,0.6006236108732836,0.6486620858044273,0.8325761395296561,0.7261426897240157,0.682023486285435,0.7189962993099626,0.6824492695955418,0.6919694499144424,0.6483084134672824,0.7900547961151102,0.0,0.31175934082261314,0.0,0.005656108565293504,0.0,0.19148935491172503,0.0,0.0,0.0,0.0,0.0,0.0
p_90,0.9686579729114393,0.7163134550299214,0.5680805549890667,0.5290261277633956,0.0,0.5188426406335335,0.6702262815947175,0.702259855554924,0.6131874800771993,0.6092961088437064,0.5357742684988676,0.5777777751574703,0.6128890823917381,0.6825647826103646,0.32216014867582854,0.321004258415144,0.47632058070892264,0.5228426351705361,0.7172749385910179,0.0,0.0837696320459052,0.7279105232027147,0.5815970976986422,0.6135634022737125,0.09608540839781665,0.6151921139232777,0.726207726457855,0.7911281485262168,0.6570620699379802,0.6658986170000779,0.685667751326274,0.6512452506110213,0.6580805968880752,0.5368852422343904,0.7622344604545755,0.0,0.2628811749434156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p_91,0.9568038928259968,0.715577362988699,0.5690217642612009,0.7848726520273359,0.0941586739829235,0.5618222857409937,0.5464043724942066,0.7599669576279436,0.5436091896680691,0.5850545366761113,0.6145251388274627,0.7268993814958953,0.6178861778152335,0.7411470270920677,0.5918222637738736,0.4084084075323715,0.5132666354359867,0.1920103080411707,0.6897692037962321,0.0,0.2158374196507539,0.7267438538701653,0.5723130175504387,0.8128418334239664,0.19950940147580212,0.5240834030385192,0.5221032839496345,0.8446222140369117,0.646781789004335,0.5888297868425334,0.6558904100604241,0.6472999204376934,0.5192909271475653,0.3488063637347058,0.781602938643623,0.0,0.3554006950950687,0.0,0.010309278261947781,0.0,0.12499999348958367,0.0,0.0,0.0,0.0,0.0,0.0
p_92,0.9699401989249868,0.7350769520605909,0.5697655958879903,0.8816110111984545,0.24473257500216714,0.7415961781256089,0.7900812312409439,0.8428732359621945,0.8139660568436212,0.735600515940077,0.8276745658174791,0.7477876082560442,0.6776649728993275,0.8850752987967052,0.7142857135505499,0.5586803662555966,0.6338141000247832,0.5397148621210299,0.7936313526431359,0.4210525872576224,0.41258741018305706,0.751477813996011,0.5837061537584171,0.8580388873685809,0.4801444014431745,0.7216542749252661,0.8139892880634209,0.8725718720875947,0.8222015110052796,0.7799879438732559,0.7886922904439856,0.7361963183997006,0.6862448700361804,0.6788381686403472,0.8017068266384648,0.27450975009612744,0.4889741107911116,0.0,0.0033153750380630954,0.0,0.5433525906868479,0.0,0.0,0.0,0.0,0.0,0.0
p_93,0.9671197233304745,0.7454834786892671,0.5527385174523554,0.8488648308544473,0.22718052507930503,0.7243681336290159,0.766520568952978,0.805900702793898,0.748951314670203,0.7568662393608797,0.7925247887251625,0.704105341967059,0.7295154168953405,0.8704362444260797,0.6898128890958286,0.6244166037228774,0.559096407587348,0.5280151896674721,0.8061511416466158,0.1842105020775655,0.45503922477345066,0.7552210365193492,0.5501449871241285,0.8069407003554915,0.3839122451196321,0.6981279075978613,0.7440897973957413,0.8517774757927938,0.7199358622128061,0.7267323363393917,0.7782006906951545,0.7178312326099359,0.6117894723962327,0.6712095343167842,0.8199278698147044,0.15999996800000638,0.46172839221155315,0.0,0.005671077451124031,0.0,0.3304843210688228,0.0,0.0,0.0,0.0,0.0,0.0
p_94,0.9655153099213116,0.7286345125481175,0.5773923201522352,0.8659075510899946,0.13157894592566946,0.6508863361888608,0.5868951911851957,0.8205653183071345,0.6832252530487885,0.6635715995648991,0.7321545498097478,0.6942081786382819,0.5591250841669513,0.6863833322421821,0.675758191862652,0.571428569897002,0.647323658592678,0.2490332540678016,0.7889279931618682,0.05063290498317658,0.4298540941085629,0.7409286029805422,0.5732200439246783,0.8501529048855411,0.42280284700868687,0.633647127055125,0.5610234739474298,0.8827244284467187,0.6931125667550735,0.5946797044877106,0.7054709981376573,0.7273230592162747,0.6270316496427895,0.40963855113223985,0.8049611808322655,0.1282051117685754,0.44966785667006715,0.0,0.0014275517385613724,0.0,0.09166666284722239,0.0,0.0,0.0,0.0,0.0,0.0
p_95,0.9689558743235066,0.7202555613600109,0.56703522380669,0.4432087656854945,0.1657629731544309,0.6512871792164631,0.7723934522362194,0.6583269036380872,0.6019557080788673,0.6319207915786766,0.6373397979956014,0.6956151524239457,0.7039024373075551,0.8154374045446697,0.5917281614967151,0.45887445782894865,0.48838594110550365,0.08474576205896947,0.7338792214825323,0.025974022600776286,0.053030302360728504,0.7288036879927098,0.5629062446739539,0.6138238355799528,0.4036418785763135,0.6221907625592393,0.7279405054652235,0.8142399185567516,0.5990660432300653,0.577019410944725,0.6592788027101516,0.6899126150081338,0.4912693731778117,0.12660135548906287,0.7444763022900351,0.06060605142332554,0.18691588610358986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p_96,0.970505148182097,0.7304943850957151,0.5925665539687541,0.784018528787482,0.05507474386251185,0.6911609182459726,0.6651958005650558,0.7273379447976747,0.6847172073589444,0.609565739037045,0.5226013407369476,0.6799204744337157,0.6839105640422829,0.7839096463550848,0.5927097052325783,0.36196721232356893,0.5845333302158222,0.13375294938038593,0.6786281353773991,0.0,0.29766536675422794,0.7281504260691404,0.5798205170341233,0.7947444105146134,0.02543142574540031,0.6305652375883852,0.707779395507642,0.8047000358172266,0.6991263824121999,0.6038932944456429,0.6945464810758032,0.5853453347477536,0.44747710460140583,0.2227011478254228,0.7712765951413669,0.0,0.2857142833412435,0.0,0.006500541641380914,0.0,0.0198019792177238,0.0,0.0,0.0,0.0,0.0,0.0
p_97,0.966880870279955,0.7527671391422013,0.5960318032292755,0.8391854596825647,0.037701974526912256,0.7709074099041908,0.7177514907368937,0.7529708489339036,0.8063627244409285,0.6651862812195195,0.46404239124897356,0.7249357303183299,0.7087768265420052,0.6288322021262776,0.622617534334261,0.5471517459378848,0.6740773647217546,0.5065359435740527,0.7923862147575514,0.19178079564646633,0.2211055257863859,0.7589254163296613,0.5917466795777411,0.8057715027018026,0.230473750125008,0.6762219144550693,0.7495040644341013,0.8661696465949796,0.7592016579066853,0.7013564252422742,0.769668244986411,0.6174462268543477,0.578243163509321,0.5660051719930529,0.7974693424998287,0.2372880953748991,0.32524964104672155,0.0,0.0,0.0,0.37368420069252106,0.0,0.0,0.0,0.0,0.0,0.0
p_98,0.9735879207018349,0.7367441126949532,0.6048586189364379,0.792189348643675,0.10313447822917615,0.6654329200978473,0.777225145184066,0.8289013912769314,0.7525960530210332,0.7447672596495101,0.7894623174487966,0.738425006971013,0.5952705761817404,0.8768974873716365,0.6866335054644581,0.5388026592605247,0.6374549781665367,0.33432392025019375,0.784852194520857,0.35616433477200893,0.310749771357274,0.730309929962907,0.5796306995357995,0.7699836862401704,0.29466553518488114,0.626709965369046,0.7764759139897961,0.8567978743921771,0.7346346600703842,0.6646365263803885,0.7786624188322803,0.6381566814394869,0.6056228024099516,0.292721516671507,0.8109824102865874,0.35087713142506466,0.39504131904924533,0.0,0.0019175455233217112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p_99,0.9758700651891369,0.7640247592134204,0.6053450514621442,0.5878859851663837,0.24668705151185474,0.7437879295582288,0.7990225527842378,0.7695660784775282,0.6519944971214274,0.7759895000511229,0.7734902218835609,0.5718592936087473,0.6472672048399108,0.8738219812644472,0.6991691767559854,0.6854334211674857,0.6170212736120828,0.6182873685175082,0.803462399873667,0.3544303348822361,0.09425625781654996,0.768520053865342,0.6027071163666725,0.665140676523471,0.3316062147529688,0.7280295645045424,0.8127316700746122,0.8353945661912576,0.7061762026496637,0.7798849344556539,0.781670262690237,0.7343682985381522,0.7009813725195647,0.6358768364399141,0.8309352511487839,0.22641505161980158,0.18703506708783138,0.0,0.00666111568142285,0.0,0.250639379779044,0.0,0.0,0.0,0.0,0.0,0.0
